"Entrez.ID"	"Gene.name"
55299	"BRIX1"
55301	"OLAH"
55303	"GIMAP4"
55304	"SPTLC3"
55308	"DDX19A"
55312	"RFK"
55313	"CPPED1"
55314	"TMEM144"
55315	"SLC29A3"
55316	"RSAD1"
55317	"AP5S1"
55319	"TMA16"
55320	"MIS18BP1"
55321	"TMEM74B"
55322	"C5orf22"
55323	"LARP6"
55324	"ABCF3"
55325	"UFSP2"
55326	"AGPAT5"
55327	"LIN7C"
55328	"RNLS"
55329	"MNS1"
55332	"DRAM1"
55333	"SYNJ2BP"
55334	"SLC39A9"
55335	"NIPSNAP3B"
55336	"FBXL8"
55337	"C19orf66"
55339	"WDR33"
55340	"GIMAP5"
55341	"LSG1"
55343	"SLC35C1"
55344	"PLCXD1"
55346	"TCP11L1"
55347	"ABHD10"
55350	"VNN3"
55351	"STK32B"
55353	"LAPTM4B"
55355	"HJURP"
55359	"STYK1"
55361	"PI4K2A"
55364	"IMPACT"
55365	"TMEM176A"
55366	"LGR4"
55367	"PIDD1"
55374	"TMCO6"
55379	"LRRC59"
55388	"MCM10"
55421	"C17orf85"
55422	"ZNF331"
55423	"SIRPG"
55425	"GPALPP1"
55435	"AP1AR"
55454	"CSGALNACT2"
55466	"DNAJA4"
55471	"NDUFAF7"
55486	"PARL"
55500	"ETNK1"
55501	"CHST12"
55503	"TRPV6"
55505	"NOP10"
55506	"H2AFY2"
55507	"GPRC5D"
55508	"SLC35E3"
55509	"BATF3"
55510	"DDX43"
55511	"SAGE1"
55512	"SMPD3"
55515	"ASIC4"
55520	"ELAC1"
55521	"TRIM36"
55526	"DHTKD1"
55532	"SLC30A10"
55539	"KCNQ1DN"
55540	"IL17RB"
55544	"RBM38"
55554	"KLK15"
55556	"ENOSF1"
55558	"PLXNA3"
55565	"ZNF821"
55567	"DNAH3"
55568	"GALNT10"
55573	"CDV3"
55576	"STAB2"
55577	"NAGK"
55578	"SUPT20H"
55584	"CHRNA9"
55585	"UBE2Q1"
55589	"BMP2K"
55591	"VEZT"
55592	"GOLGA2P5"
55596	"ZCCHC8"
55601	"DDX60"
55602	"CDKN2AIP"
55603	"FAM46A"
55604	"LRRC16A"
55608	"ANKRD10"
55611	"OTUB1"
55612	"FERMT1"
55613	"MTMR8"
55614	"KIF16B"
55616	"ASAP3"
55617	"TASP1"
55619	"DOCK10"
55620	"STAP2"
55621	"TRMT1"
55622	"TTC27"
55623	"THUMPD1"
55624	"POMGNT1"
55625	"ZDHHC7"
55626	"AMBRA1"
55628	"ZNF407"
55630	"SLC39A4"
55631	"LRRC40"
55633	"TBC1D22B"
55634	"KRBOX4"
55636	"CHD7"
55638	"SYBU"
55640	"FLVCR2"
55643	"BTBD2"
55644	"OSGEP"
55647	"RAB20"
55650	"PIGV"
55651	"NHP2"
55652	"SLC48A1"
55653	"BCAS4"
55654	"TMEM127"
55655	"NLRP2"
55656	"INTS8"
55657	"ZNF692"
55658	"RNF126"
55661	"DDX27"
55662	"HIF1AN"
55663	"ZNF446"
55664	"CDC37L1"
55665	"URGCP"
55666	"NPLOC4"
55667	"DENND4C"
55668	"GPATCH2L"
55669	"MFN1"
55670	"PEX26"
55671	"SMEK1"
55679	"LIMS2"
55680	"RUFY2"
55681	"SCYL2"
55683	"KANSL3"
55684	"RABL6"
55686	"MREG"
55687	"TRMU"
55689	"YEATS2"
55690	"PACS1"
55691	"FRMD4A"
55692	"LUC7L"
55693	"KDM4D"
55695	"NSUN5"
55696	"RBM22"
55697	"VAC14"
55699	"IARS2"
55700	"MAP7D1"
55701	"ARHGEF40"
55702	"CCDC94"
55703	"POLR3B"
55704	"CCDC88A"
55706	"NDC1"
55707	"NECAP2"
55709	"KBTBD4"
55711	"FAR2"
55713	"ZNF334"
55715	"DOK4"
55716	"LMBR1L"
55717	"WDR11"
55718	"POLR3E"
55719	"FAM178A"
55720	"TSR1"
55721	"IQCC"
55722	"CEP72"
55723	"ASF1B"
55726	"ASUN"
55727	"BTBD7"
55729	"ATF7IP"
55731	"FAM222B"
55733	"HHAT"
55734	"ZFP64"
55735	"DNAJC11"
55737	"VPS35"
55738	"ARFGAP1"
55739	"CARKD"
55740	"ENAH"
55741	"EDEM2"
55742	"PARVA"
55743	"CHFR"
55744	"COA1"
55745	"AP5M1"
55746	"NUP133"
55748	"CNDP2"
55750	"AGK"
55751	"TMEM184C"
55752	"SEPT11"
55753	"OGDHL"
55754	"TMEM30A"
55755	"CDK5RAP2"
55756	"INTS9"
55757	"UGGT2"
55758	"RCOR3"
55759	"WDR12"
55760	"DHX32"
55761	"TTC17"
55762	"ZNF701"
55763	"EXOC1"
55764	"IFT122"
55765	"C1orf106"
55766	"H2AFJ"
55768	"NGLY1"
55769	"ZNF83"
55770	"EXOC2"
55771	"PRR11"
55775	"TDP1"
55776	"SAYSD1"
55777	"MBD5"
55778	"ZNF839"
55781	"RIOK2"
55784	"MCTP2"
55785	"FGD6"
55786	"ZNF415"
55787	"TXLNG"
55788	"LMBRD1"
55790	"CSGALNACT1"
55791	"LRIF1"
55793	"FAM63A"
55794	"DDX28"
55795	"PCID2"
55796	"MBNL3"
55799	"CACNA2D3"
55800	"SCN3B"
55801	"IL26"
55802	"DCP1A"
55803	"ADAP2"
55805	"LRP2BP"
55806	"HR"
55810	"FOXJ2"
55811	"ADCY10"
55812	"SPATA7"
55813	"UTP6"
55815	"TSNAXIP1"
55816	"DOK5"
55818	"KDM3A"
55819	"RNF130"
55821	"ALLC"
55823	"VPS11"
55825	"PECR"
55827	"DCAF6"
55830	"GLT8D1"
55831	"EMC3"
55832	"CAND1"
55833	"UBAP2"
55835	"CENPJ"
55837	"EAPP"
55839	"CENPN"
55840	"EAF2"
55841	"WWC3"
55843	"ARHGAP15"
55844	"PPP2R2D"
55846	"ITFG2"
55847	"CISD1"
55848	"PLGRKT"
55850	"USE1"
55851	"PSENEN"
55852	"TEX2"
55853	"IDI2-AS1"
55854	"ZC3H15"
55856	"ACOT13"
55857	"KIZ"
55858	"TMEM165"
55859	"BEX1"
55860	"ACTR10"
55862	"ECHDC1"
55863	"TMEM126B"
55867	"SLC22A11"
55870	"ASH1L"
55872	"PBK"
55876	"GSDMB"
55879	"GABRQ"
55884	"WSB2"
55885	"LMO3"
55888	"ZKSCAN7"
55890	"GPRC5C"
55891	"LENEP"
55892	"MYNN"
55893	"ZNF395"
55898	"UNC45A"
55900	"ZNF302"
55905	"RNF114"
55906	"ZC4H2"
55907	"CMAS"
55909	"BIN3"
55911	"APOBR"
55914	"ERBB2IP"
55915	"LANCL2"
55916	"NXT2"
55922	"NKRF"
55924	"FAM212B"
55930	"MYO5C"
55937	"APOM"
55954	"ZMAT5"
55958	"KLHL9"
55966	"AJAP1"
55968	"NSFL1C"
55969	"C20orf24"
55972	"SLC25A40"
55973	"BCAP29"
55974	"SLC50A1"
55975	"KLHL7"
56000	"NXF3"
56006	"SMG9"
56033	"BARX1"
56034	"PDGFC"
56061	"UBFD1"
56062	"KLHL4"
56123	"PCDHB13"
56124	"PCDHB12"
56125	"PCDHB11"
56128	"PCDHB8"
56130	"PCDHB6"
56154	"TEX15"
56155	"TEX14"
56156	"TEX13B"
56157	"TEX13A"
56158	"TEX12"
56159	"TEX11"
56163	"RNF17"
56165	"TDRD1"
56171	"DNAH7"
56172	"ANKH"
56180	"MOSPD1"
56244	"BTNL2"
56245	"C21orf62"
56253	"CRTAM"
56255	"TMX4"
56257	"MEPCE"
56259	"CTNNBL1"
56260	"C8orf44"
56267	"CCBL2"
56269	"IRGC"
56270	"WDR45B"
56287	"GKN1"
56288	"PARD3"
56300	"IL36G"
56301	"SLC7A10"
56302	"TRPV5"
56311	"ANKRD7"
56339	"METTL3"
56341	"PRMT8"
56413	"LTB4R2"
56474	"CTPS2"
56475	"RPRM"
56478	"EIF4ENIF1"
56521	"DNAJC12"
56547	"MMP26"
56548	"CHST7"
56603	"CYP26B1"
56605	"ERO1LB"
56616	"DIABLO"
56623	"INPP5E"
56647	"BCCIP"
56648	"EIF5A2"
56649	"TMPRSS4"
56650	"CLDND1"
56652	"C10orf2"
56654	"NPDC1"
56656	"OR2S2"
56659	"KCNK13"
56660	"KCNK12"
56667	"MUC13"
56672	"AKIP1"
56673	"C11orf16"
56674	"TMEM9B"
56675	"NRIP3"
56676	"ASCL3"
56681	"SAR1A"
56683	"C21orf59"
56729	"RETN"
56731	"SLC2A4RG"
56829	"ZC3HAV1"
56833	"SLAMF8"
56834	"GPR137"
56848	"SPHK2"
56851	"EMC7"
56882	"CDC42SE1"
56886	"UGGT1"
56888	"KCMF1"
56889	"TM9SF3"
56890	"MDM1"
56891	"LGALS14"
56892	"C8orf4"
56894	"AGPAT3"
56895	"AGPAT4"
56897	"WRNIP1"
56898	"BDH2"
56899	"ANKS1B"
56901	"NDUFA4L2"
56902	"PNO1"
56903	"PAPOLB"
56904	"SH3GLB2"
56905	"C15orf39"
56906	"THAP10"
56910	"STARD7"
56911	"MAP3K7CL"
56912	"IFT46"
56913	"C1GALT1"
56914	"OTOR"
56915	"EXOSC5"
56918	"C2orf83"
56920	"SEMA3G"
56922	"MCCC1"
56924	"PAK6"
56925	"LXN"
56926	"NCLN"
56928	"SPPL2B"
56929	"FEM1C"
56934	"CA10"
56935	"SMCO4"
56936	"CCDC177"
56937	"PMEPA1"
56938	"ARNTL2"
56941	"HMCES"
56942	"CMC2"
56943	"ENY2"
56944	"OLFML3"
56945	"MRPS22"
56946	"C11orf30"
56947	"MFF"
56948	"SDR39U1"
56949	"XAB2"
56950	"SMYD2"
56951	"C5orf15"
56953	"NT5M"
56954	"NIT2"
56955	"MEPE"
56957	"OTUD7B"
56965	"PARP6"
56967	"C14orf132"
56978	"PRDM8"
56979	"PRDM9"
56980	"PRDM10"
56981	"PRDM11"
56983	"POGLUT1"
56984	"PSMG2"
56985	"ADPRM"
56986	"DTWD1"
56987	"BBX"
56992	"KIF15"
56993	"TOMM22"
56994	"CHPT1"
56995	"TULP4"
56996	"SLC12A9"
56997	"ADCK3"
56998	"CTNNBIP1"
56999	"ADAMTS9"
57001	"SDHAF3"
57003	"CCDC47"
57007	"ACKR3"
57016	"AKR1B10"
57017	"COQ9"
57018	"CCNL1"
57019	"CIAPIN1"
57020	"C16orf62"
57030	"SLC17A7"
57035	"RSRP1"
57037	"ANKMY2"
57045	"TWSG1"
57047	"PLSCR2"
57050	"UTP3"
57053	"CHRNA10"
57060	"PCBP4"
57062	"DDX24"
57082	"CASC5"
57084	"SLC17A6"
57088	"PLSCR4"
57089	"ENTPD7"
57091	"CASS4"
57092	"PCNP"
57096	"RPGRIP1"
57097	"PARP11"
57099	"AVEN"
57102	"C12orf4"
57103	"C12orf5"
57104	"PNPLA2"
57105	"CYSLTR2"
57107	"PDSS2"
57109	"REXO4"
57110	"HRASLS"
57111	"RAB25"
57113	"TRPC7"
57115	"PGLYRP4"
57117	"INTS12"
57118	"CAMK1D"
57119	"EPPIN"
57122	"NUP107"
57124	"CD248"
57125	"PLXDC1"
57126	"CD177"
57127	"RHBG"
57128	"LYRM4"
57130	"ATP13A1"
57132	"CHMP1B"
57134	"MAN1C1"
57136	"APMAP"
57140	"RNPEPL1"
57142	"RTN4"
57144	"PAK7"
57146	"TMEM159"
57147	"SCYL3"
57149	"LYRM1"
57150	"SMIM8"
57151	"LYZL6"
57152	"SLURP1"
57154	"SMURF1"
57157	"PHTF2"
57158	"JPH2"
57161	"PELI2"
57162	"PELI1"
57171	"DOLPP1"
57172	"CAMK1G"
57175	"CORO1B"
57178	"ZMIZ1"
57180	"ACTR3B"
57185	"NIPAL3"
57187	"THOC2"
57191	"VN1R1"
57192	"MCOLN1"
57194	"ATP10A"
57198	"ATP8B2"
57205	"ATP10D"
57209	"ZNF248"
57211	"ADGRG6"
57213	"SPRYD7"
57214	"CEMIP"
57215	"THAP11"
57223	"SMEK2"
57226	"LYRM2"
57228	"SMAGP"
57282	"SLC4A10"
57292	"KIR2DL5A"
57326	"PBXIP1"
57332	"CBX8"
57333	"RCN3"
57335	"ZNF286A"
57336	"ZNF287"
57337	"SENP7"
57338	"JPH3"
57343	"ZNF304"
57348	"TTYH1"
57369	"GJD2"
57379	"AICDA"
57380	"MRS2"
57396	"CLK4"
57402	"S100A14"
57403	"RAB22A"
57404	"CYP20A1"
57405	"SPC25"
57406	"ABHD6"
57408	"LRTM1"
57415	"C3orf14"
57418	"WDR18"
57419	"SLC24A3"
57446	"NDRG3"
57447	"NDRG2"
57466	"SCAF4"
57468	"SLC12A5"
57470	"LRRC47"
57472	"CNOT6"
57473	"ZNF512B"
57496	"MKL2"
57498	"KIDINS220"
57502	"NLGN4X"
57509	"MTUS1"
57513	"CASKIN2"
57515	"SERINC1"
57535	"KIAA1324"
57538	"ALPK3"
57551	"TAOK1"
57553	"MICAL3"
57556	"SEMA6A"
57559	"STAMBPL1"
57570	"TRMT5"
57572	"DOCK6"
57573	"ZNF471"
57576	"KIF17"
57579	"FAM135A"
57586	"SYT13"
57591	"MKL1"
57596	"BEGAIN"
57599	"WDR48"
57602	"USP36"
57604	"KIAA1456"
57610	"RANBP10"
57626	"KLHL1"
57634	"EP400"
57644	"MYH7B"
57645	"POGK"
57658	"CALCOCO1"
57663	"USP29"
57664	"PLEKHA4"
57665	"RDH14"
57669	"EPB41L5"
57680	"CHD8"
57698	"KIAA1598"
57706	"DENND1A"
57707	"TLDC1"
57715	"SEMA4G"
57716	"PRX"
57718	"PPP4R4"
57720	"GPR107"
57728	"WDR19"
57730	"ANKRD36B"
57731	"SPTBN4"
57733	"GBA3"
57758	"SCUBE2"
57761	"TRIB3"
57763	"ANKRA2"
57787	"MARK4"
57794	"SUGP1"
57798	"GATAD1"
57799	"RAB40C"
57804	"POLD4"
57805	"CCAR2"
57817	"HAMP"
57818	"G6PC2"
57819	"LSM2"
57820	"CCNB1IP1"
57821	"CCDC181"
57823	"SLAMF7"
57824	"HMHB1"
57826	"RAP2C"
57827	"C6orf47"
57828	"CATSPERG"
57834	"CYP4F11"
57835	"SLC4A5"
57862	"ZNF410"
57863	"CADM3"
58155	"PTBP2"
58157	"NGB"
58158	"NEUROD4"
58189	"WFDC1"
58190	"CTDSP1"
58472	"SQRDL"
58473	"PLEKHB1"
58477	"SRPRB"
58478	"ENOPH1"
58483	"LINC00474"
58486	"ZBED5"
58487	"CREBZF"
58488	"PCTP"
58494	"JAM2"
58495	"OVOL2"
58497	"PRUNE"
58498	"MYL7"
58500	"ZNF250"
58503	"PROL1"
58504	"ARHGAP22"
58510	"PRODH2"
58511	"DNASE2B"
58513	"EPS15L1"
58516	"FAM60A"
58517	"RBM25"
58526	"MID1IP1"
58528	"RRAGD"
58529	"MYOZ1"
58533	"SNX6"
58985	"IL22RA1"
58986	"TMEM8A"
59067	"IL21"
59269	"HIVEP3"
59272	"ACE2"
59286	"UBL5"
59307	"SIGIRR"
59335	"PRDM12"
59336	"PRDM13"
59338	"PLEKHA1"
59340	"HRH4"
59341	"TRPV4"
59342	"SCPEP1"
59343	"SENP2"
59344	"ALOXE3"
59347	"TPT1P8"
59348	"ZNF350"
59349	"KLHL12"
59351	"PBOV1"
59353	"TMEM35"
60312	"AFAP1"
60313	"GPBP1L1"
60314	"C12orf10"
60343	"FAM3A"
60370	"AVPI1"
60385	"TSKS"
60401	"EDA2R"
60436	"TGIF2"
60467	"BPESC1"
60468	"BACH2"
60481	"ELOVL5"
60482	"SLC5A7"
60484	"HAPLN2"
60485	"SAV1"
60487	"TRMT11"
60488	"MRPS35"
60489	"APOBEC3G"
60490	"PPCDC"
60491	"NIF3L1"
60492	"CCDC90B"
60493	"FASTKD5"
60494	"CCDC81"
60495	"HPSE2"
60496	"AASDHPPT"
60506	"NYX"
60509	"AGBL5"
60526	"C2orf43"
60528	"ELAC2"
60529	"ALX4"
60558	"GUF1"
60559	"SPCS3"
60560	"NAA35"
60561	"RINT1"
60598	"KCNK15"
60625	"DHX35"
60626	"RIC8A"
60672	"MIIP"
60673	"ATG101"
60676	"PAPPA2"
60681	"FKBP10"
60682	"SMAP1"
60684	"TRAPPC11"
60685	"ZFAND3"
60686	"C14orf93"
63035	"BCORL1"
63036	"CELA2A"
63826	"SRR"
63827	"BCAN"
63874	"ABHD4"
63875	"MRPL17"
63876	"PKNOX2"
63877	"FAM204A"
63891	"RNF123"
63892	"THADA"
63893	"UBE2O"
63894	"VIPAS39"
63895	"PIEZO2"
63897	"HEATR6"
63898	"SH2D4A"
63899	"NSUN3"
63901	"FAM111A"
63904	"DUSP21"
63906	"GPATCH3"
63916	"ELMO2"
63920	"ZBED8"
63924	"CIDEC"
63925	"ZNF335"
63926	"ANKEF1"
63928	"CHP2"
63929	"XPNPEP3"
63931	"MRPS14"
63932	"CXorf56"
63933	"MCUR1"
63934	"ZNF667"
63935	"PCIF1"
63940	"GPSM3"
63943	"FKBPL"
63967	"CLSPN"
63970	"TP53AIP1"
63971	"KIF13A"
63973	"NEUROG2"
63974	"NEUROD6"
63976	"PRDM16"
63978	"PRDM14"
63982	"ANO3"
64061	"TSPYL2"
64062	"RBM26"
64063	"PRSS22"
64064	"OXCT2"
64065	"PERP"
64066	"MMP27"
64067	"NPAS3"
64077	"LHPP"
64078	"SLC28A3"
64080	"RBKS"
64081	"PBLD"
64083	"GOLPH3"
64084	"CLSTN2"
64087	"MCCC2"
64089	"SNX16"
64091	"POPDC2"
64092	"SAMSN1"
64096	"GFRA4"
64097	"EPB41L4A"
64100	"ELSPBP1"
64102	"TNMD"
64106	"NPFFR1"
64108	"RTP4"
64109	"CRLF2"
64110	"MAGEF1"
64111	"NPVF"
64112	"MOAP1"
64114	"TMBIM1"
64116	"SLC39A8"
64118	"DUS1L"
64121	"RRAGC"
64122	"FN3K"
64127	"NOD2"
64129	"TINAGL1"
64130	"LIN7B"
64132	"XYLT2"
64135	"IFIH1"
64137	"ABCG4"
64149	"C17orf75"
64151	"NCAPG"
64167	"ERAP2"
64170	"CARD9"
64172	"OSGEPL1"
64174	"DPEP2"
64175	"P3H1"
64180	"DPEP3"
64184	"EDDM3B"
64208	"POPDC3"
64210	"MMS19"
64211	"LHX5"
64215	"DNAJC1"
64216	"TFB2M"
64218	"SEMA4A"
64219	"PJA1"
64220	"STRA6"
64221	"ROBO3"
64222	"TOR3A"
64223	"MLST8"
64231	"MS4A6A"
64232	"MS4A5"
64236	"PDLIM2"
64240	"ABCG5"
64284	"RAB17"
64285	"RHBDF1"
64288	"ZSCAN31"
64318	"NOC3L"
64319	"FBRS"
64320	"RNF25"
64321	"SOX17"
64324	"NSD1"
64328	"XPO4"
64342	"HS1BP3"
64343	"AZI2"
64344	"HIF3A"
64359	"NXN"
64374	"SIL1"
64375	"IKZF4"
64376	"IKZF5"
64377	"CHST8"
64386	"MMP25"
64388	"GREM2"
64393	"ZMAT3"
64395	"GMCL1"
64397	"ZNF106"
64398	"MPP5"
64400	"AKTIP"
64405	"CDH22"
64410	"KLHL25"
64411	"ARAP3"
64417	"C5orf28"
64418	"TMEM168"
64419	"MTMR14"
64421	"DCLRE1C"
64422	"ATG3"
64423	"INF2"
64425	"POLR1E"
64427	"TTC31"
64428	"NARFL"
64429	"ZDHHC6"
64430	"PCNXL4"
64431	"ACTR6"
64446	"DNAI2"
64506	"CPEB1"
64577	"ALDH8A1"
64579	"NDST4"
64581	"CLEC7A"
64582	"GPR135"
64598	"MOSPD3"
64600	"PLA2G2F"
64641	"EBF2"
64689	"GORASP1"
64693	"CTAGE1"
64699	"TMPRSS3"
64708	"COPS7B"
64714	"PDIA2"
64743	"WDR13"
64746	"ACBD3"
64747	"MFSD1"
64748	"LPPR2"
64750	"SMURF2"
64754	"SMYD3"
64755	"C16orf58"
64757	"MARC1"
64759	"TNS3"
64760	"FAM160B2"
64761	"PARP12"
64762	"GAREM"
64763	"ZNF574"
64764	"CREB3L2"
64766	"S100PBP"
64768	"IPPK"
64771	"C6orf106"
64772	"ENGASE"
64776	"C11orf1"
64777	"RMND5B"
64778	"FNDC3B"
64779	"MTHFSD"
64780	"MICAL1"
64781	"CERK"
64782	"AEN"
64783	"RBM15"
64784	"CRTC3"
64785	"GINS3"
64786	"TBC1D15"
64787	"EPS8L2"
64788	"LMF1"
64789	"EXO5"
64792	"IFT22"
64793	"CEP85"
64794	"DDX31"
64795	"RMND5A"
64798	"DEPTOR"
64799	"IQCH"
64800	"EFCAB6"
64806	"IL25"
64816	"CYP3A43"
64834	"ELOVL1"
64837	"KLC2"
64838	"FNDC4"
64840	"PORCN"
64844	"MARCH7"
64847	"SPATA20"
64848	"YTHDC2"
64849	"SLC13A3"
64850	"ETNPPL"
64852	"TUT1"
64853	"AIDA"
64854	"USP46"
64856	"VWA1"
64858	"DCLRE1B"
64859	"NABP1"
64860	"ARMCX5"
64863	"METTL4"
64864	"RFX7"
64866	"CDCP1"
64895	"PAPOLG"
64897	"C12orf43"
64901	"RANBP17"
64919	"BCL11B"
64921	"CASD1"
64922	"LRRC19"
64924	"SLC30A5"
64927	"TTC23"
64940	"STAG3L4"
64943	"NT5DC2"
64960	"MRPS15"
64963	"MRPS11"
64976	"MRPL40"
64981	"MRPL34"
65003	"MRPL11"
65005	"MRPL9"
65009	"NDRG4"
65010	"SLC26A6"
65012	"SLC26A10"
65018	"PINK1"
65055	"REEP1"
65057	"ACD"
65080	"MRPL44"
65082	"VPS33A"
65083	"NOL6"
65084	"TMEM135"
65094	"JMJD4"
65095	"KRI1"
65108	"MARCKSL1"
65109	"UPF3B"
65110	"UPF3A"
65117	"RSRC2"
65123	"INTS3"
65124	"SOWAHC"
65125	"WNK1"
65220	"NADK"
65243	"ZFP69B"
65244	"SPATS2"
65250	"C5orf42"
65258	"MPPE1"
65260	"COA7"
65263	"PYCRL"
65264	"UBE2Z"
65265	"C8orf33"
65979	"PHACTR4"
65980	"BRD9"
65981	"CAPRIN2"
65982	"ZSCAN18"
65983	"GRAMD3"
65985	"AACS"
65986	"ZBTB10"
65987	"KCTD14"
65988	"ZNF747"
65989	"DLK2"
65990	"FAM173A"
65992	"DDRGK1"
65993	"MRPS34"
65996	"CENPBD1P1"
65997	"RASL11B"
65999	"LRRC61"
66002	"CYP4F12"
66008	"TRAK2"
66035	"SLC2A11"
66036	"MTMR9"
78986	"DUSP26"
78987	"CRELD1"
78988	"MRPL57"
78989	"COLEC11"
78990	"OTUB2"
78992	"YIPF2"
78994	"PRR14"
78995	"C17orf53"
78996	"C7orf49"
78997	"GDAP1L1"
78998	"RHPN1-AS1"
78999	"LRFN4"
79000	"AUNIP"
79001	"VKORC1"
79003	"MIS12"
79004	"CUEDC2"
79005	"SCNM1"
79006	"METRN"
79007	"DBNDD1"
79009	"DDX50"
79012	"CAMKV"
79016	"DDA1"
79017	"GGCT"
79018	"GID4"
79019	"CENPM"
79022	"TMEM106C"
79023	"NUP37"
79025	"C20orf195"
79026	"AHNAK"
79029	"SPATA5L1"
79034	"C7orf26"
79035	"NABP2"
79036	"KXD1"
79037	"PVRIG"
79038	"ZFYVE21"
79039	"DDX54"
79042	"TSEN34"
79047	"KCTD15"
79048	"SECISBP2"
79050	"NOC4L"
79053	"ALG8"
79054	"TRPM8"
79056	"PRRG4"
79057	"PRRG3"
79058	"ASPSCR1"
79070	"KDELC1"
79071	"ELOVL6"
79072	"FASTKD3"
79073	"TMEM109"
79074	"C2orf49"
79075	"DSCC1"
79077	"DCTPP1"
79078	"C1orf50"
79080	"CCDC86"
79081	"LBHD1"
79083	"MLPH"
79084	"WDR77"
79085	"SLC25A23"
79086	"SMIM7"
79087	"ALG12"
79088	"ZNF426"
79089	"TMUB2"
79090	"TRAPPC6A"
79091	"METTL22"
79092	"CARD14"
79094	"CHAC1"
79095	"C9orf16"
79096	"C11orf49"
79097	"TRIM48"
79098	"C1orf116"
79101	"TAF1D"
79109	"MAPKAP1"
79132	"DHX58"
79133	"NDUFAF5"
79135	"APOO"
79137	"FAM134A"
79139	"DERL1"
79140	"CCDC28B"
79143	"MBOAT7"
79144	"PPDPF"
79145	"CHCHD7"
79147	"FKRP"
79148	"MMP28"
79149	"ZSCAN5A"
79152	"FA2H"
79153	"GDPD3"
79154	"DHRS11"
79155	"TNIP2"
79156	"PLEKHF1"
79157	"MFSD11"
79158	"GNPTAB"
79159	"NOL12"
79161	"TMEM243"
79166	"LILRP2"
79169	"C1orf35"
79170	"PRR15L"
79171	"RBM42"
79172	"CENPO"
79173	"C19orf57"
79174	"CRELD2"
79175	"ZNF343"
79177	"ZNF576"
79178	"THTPA"
79180	"EFHD2"
79183	"TTPAL"
79184	"BRCC3"
79187	"FSD1"
79188	"TMEM43"
79228	"THOC6"
79230	"ZNF557"
79269	"DCAF10"
79363	"RSG1"
79364	"ZXDC"
79365	"BHLHE41"
79366	"HMGN5"
79368	"FCRL2"
79369	"B3GNT4"
79370	"BCL2L14"
79411	"GLB1L"
79412	"KREMEN2"
79413	"ZBED2"
79414	"LRFN3"
79415	"C17orf62"
79441	"HAUS3"
79442	"LRRC2"
79443	"FYCO1"
79444	"BIRC7"
79446	"WDR25"
79447	"PAGR1"
79567	"FAM65A"
79568	"C2orf47"
79570	"NKAIN1"
79571	"GCC1"
79573	"TTC13"
79574	"EPS8L3"
79575	"ABHD8"
79577	"CDC73"
79581	"SLC52A2"
79582	"SPAG16"
79585	"CORO7"
79586	"CHPF"
79587	"CARS2"
79589	"RNF128"
79590	"MRPL24"
79591	"C10orf76"
79594	"MUL1"
79595	"SAP130"
79596	"RNF219"
79598	"CEP97"
79600	"TCTN1"
79602	"ADIPOR2"
79603	"CERS4"
79605	"PGBD5"
79608	"RIC3"
79609	"VCPKMT"
79611	"ACSS3"
79612	"NAA16"
79618	"HMBOX1"
79621	"RNASEH2B"
79622	"SNRNP25"
79623	"GALNT14"
79624	"ARMT1"
79625	"NDNF"
79627	"OGFRL1"
79629	"OCEL1"
79630	"C1orf54"
79631	"EFTUD1"
79632	"FAM184A"
79633	"FAT4"
79634	"SCRN3"
79635	"CCDC121"
79637	"ARMC7"
79639	"TMEM53"
79640	"C22orf46"
79641	"ROGDI"
79642	"ARSJ"
79643	"CHMP6"
79644	"SRD5A3"
79645	"EFCAB1"
79646	"PANK3"
79647	"AKIRIN1"
79648	"MCPH1"
79650	"USB1"
79651	"RHBDF2"
79652	"TMEM204"
79654	"HECTD3"
79656	"BEND5"
79657	"RPAP3"
79658	"ARHGAP10"
79661	"NEIL1"
79663	"HSPBAP1"
79664	"ICE2"
79665	"DHX40"
79666	"PLEKHF2"
79667	"KLF3-AS1"
79669	"C3orf52"
79670	"ZCCHC6"
79671	"NLRX1"
79672	"FN3KRP"
79673	"ZNF329"
79675	"FASTKD1"
79676	"OGFOD2"
79677	"SMC6"
79679	"VTCN1"
79682	"CENPU"
79683	"ZDHHC14"
79684	"MSANTD2"
79685	"SAP30L"
79686	"LINC00341"
79689	"STEAP4"
79690	"GAL3ST4"
79691	"QTRTD1"
79693	"YRDC"
79694	"MANEA"
79695	"GALNT12"
79696	"ZC2HC1C"
79697	"C14orf169"
79698	"ZMAT4"
79701	"OGFOD3"
79703	"C11orf80"
79705	"LRRK1"
79706	"PRKRIP1"
79707	"NOL9"
79709	"COLGALT1"
79710	"MORC4"
79711	"IPO4"
79712	"GTDC1"
79713	"IGFLR1"
79714	"CCDC51"
79716	"NPEPL1"
79717	"PPCS"
79718	"TBL1XR1"
79719	"AAGAB"
79720	"VPS37B"
79722	"ANKRD55"
79723	"SUV39H2"
79724	"ZNF768"
79725	"THAP9"
79726	"WDR59"
79727	"LIN28A"
79728	"PALB2"
79729	"SH3D21"
79730	"NSUN7"
79731	"NARS2"
79733	"E2F8"
79734	"KCTD17"
79735	"TBC1D17"
79739	"TTLL7"
79740	"ZBBX"
79741	"CCDC7"
79742	"CXorf36"
79744	"ZNF419"
79745	"CLIP4"
